Sample_ID,Date,Treatment,Plant,Repetition_measurment,Sampling_order_within_day,CH5O+,C3H5O+,C5H7+,C5H9+,C5H11+,C6H9+,C6H11+,C6H13+,C7H9+,C7H11+,C6H11O+,C6H13O+,C6H15O+,C7H7O+,C8H13+,C8H8N+,C10H15+,C10H17+,C8H15O2+,C8H17O2+,C11H17+,C9H11O2+,C11H19+,C8H10NO2+,C10H12O2+,C12H21O2+,C15H25+,C16H27+
C16L2,8/25/2020,healthy,16,2,73,2.8296049,316.74918,112.46964,339.39349,44.855217,352.23425,256.38773,12.302774,275.80725,122.92155,74.222374,20.274536,3.3236737,171.37714,141.46574,27.440704,32.438183,103.5807832,32.212677,10.651649,5.6647339,5.2127786,4.0787859,3.9152226,4.911097,0.59250891,10.80412571,1.7090559
C16L2,8/25/2020,healthy,16,2,73,4.4437313,313.43225,119.29157,305.28818,21.19346,395.50256,216.09479,14.165821,277.48938,137.36023,80.558701,19.970835,2.133893,158.68903,123.25258,25.116297,33.488312,126.6916933,35.586292,10.577984,12.049625,12.500443,3.4782982,1.8475547,9.2569561,2.3817029,5.63576124,2.7521722
C16L2,8/25/2020,healthy,16,2,73,4.021112,344.35468,103.20296,307.69876,22.013536,417.20303,227.03294,15.372259,292.70053,125.79973,70.523819,14.059889,2.2986279,176.0239,118.74033,24.310026,29.610592,159.459099,40.010384,13.774257,14.092566,13.517029,5.0195432,2.342262,10.986333,2.4057779,6.246206509,3.0166438
C16L2,8/25/2020,healthy,16,2,73,1.7603319,197.8461,54.148777,46.098137,4.3249736,180.9321,121.64567,4.9986739,44.047405,52.25106,51.290066,9.9623976,1.2483256,147.37856,37.42366,16.192343,6.7021871,52.6835233,14.759791,2.9838171,1.8005905,6.9243979,4.3646646,2.7382426,3.5201828,0.10888172,2.022625238,1.8647172
T16S2,8/25/2020,induced,16,2,74,5.7869968,168.3688,45.813648,24.251928,3.8147895,120.88224,104.93929,3.0410416,26.52149,33.65242,50.075375,2.5688577,1.0362881,121.81578,17.751085,13.723873,2.8975208,44.99033117,8.2781029,1.130707,0.97979462,5.3731079,0.28163862,4.6018038,2.7262034,0.18008329,1.062455714,0.25938314
T16S2,8/25/2020,induced,16,2,74,1.2029368,173.77383,47.538185,19.788437,7.6398425,130.15012,116.06171,0.17689282,24.512486,41.29501,42.600407,3.7546034,1.1861985,103.467,16.557835,6.365231,4.1970639,45.55747728,10.33169,3.5105615,0.21184342,5.4512529,2.9931376,1.1493331,0.83503217,0.080118395,0.432833645,0.59855729
T16S2,8/25/2020,induced,16,2,74,3.6590457,187.88676,52.636063,41.621437,6.412065,138.4261,102.53682,0.65132558,17.781334,27.540754,31.599623,2.8332579,1.2561046,131.97954,25.64636,9.1154032,3.7567708,57.63417537,8.9186649,1.4271349,2.6568239,4.9001355,1.1755226,6.2522812,2.7230265,0.081046499,1.256649701,4.42E-05
T16S2,8/25/2020,induced,16,2,74,2.1742771,164.97897,43.292,20.198444,3.3484905,129.01067,100.88557,0.087807745,26.933605,45.621376,32.960201,5.2453985,1.3371704,116.76202,19.087492,9.5983953,4.3368716,48.59297503,11.056078,2.8589208,0.85523546,3.6566424,1.93223,3.0348315,3.3989244,0.47332248,1.71124277,2.0374246
T16S2,8/25/2020,induced,16,2,74,3.3838887,177.07568,36.279736,26.68852,9.3863831,143.37398,100.05551,2.1319103,27.872259,45.581635,36.981697,3.0773554,0.12667264,113.65318,23.224333,7.4384022,5.3214173,58.64418004,4.3614197,2.2575831,0.84252888,6.314352,0.63677841,0.66960621,4.5325541,0.015842877,0.67068911,1.0043508
T16S2,8/25/2020,induced,16,2,74,4.749598,192.2359,47.556805,25.140261,4.1683307,123.16473,101.7329,0.34878212,21.18569,38.110035,41.005905,2.6720154,0.28980842,115.62656,19.482183,9.6718912,2.5579693,53.12796866,3.8507206,1.7858016,1.5105596,2.9432237,0.51789153,1.9030837,1.3692168,0.015803931,1.574246671,1.0192292
T16S2,8/25/2020,induced,16,2,74,4.5843611,162.86653,47.91959,24.831182,7.2687578,145.57507,116.75347,3.635114,26.906622,34.373661,43.571743,3.3525457,0.61038983,109.19188,18.767485,15.76116,3.8306041,55.7909544,2.2682111,2.7211447,1.5003819,3.7422733,0.36613485,1.8335592,1.8326366,0.10467674,2.452245811,0.30899835
T16S2,8/25/2020,induced,16,2,74,5.4166017,180.29001,37.002819,20.307869,2.4686306,132.77808,112.12518,1.463824,26.919891,39.158092,39.975163,1.1974301,1.4935066,120.31644,18.064463,6.3302732,3.6135392,52.56486048,9.2810068,0.69900048,0.3579053,2.922796,2.3246219,4.788435,2.3887243,0.9526729,1.83577025,0
T16S2,8/25/2020,induced,16,2,74,2.0475037,167.91483,33.103779,26.235609,3.9363561,131.21535,98.031769,0.69196153,20.344938,42.132729,36.175114,3.1075783,1.8549681,118.76052,26.124329,10.012079,1.477437,66.72005887,7.6591072,2.6503756,3.0184963,2.2025845,2.6829104,3.7924912,0.20865841,1.0919795,0.821982998,0.33145395
T16S2,8/25/2020,induced,16,2,74,2.0007265,165.8465,37.984879,32.021626,3.8463192,128.183,116.86032,0.71315485,20.125122,36.763268,48.44619,4.8464837,1.2217282,107.47588,24.968191,13.153209,2.2442966,51.75470177,7.4942846,0.66860151,1.379847,4.7608819,0.71425962,1.0609986,3.1071389,0.004451428,0.069722965,0
T16S2,8/25/2020,induced,16,2,74,3.1452641,169.7766,34.666718,22.869127,5.5043521,138.40625,125.95422,0.44510585,22.153683,48.623234,40.93153,3.0175929,0.20596063,97.118103,35.515602,10.611747,2.7908444,44.34017541,4.3618431,1.6086458,0.5433144,2.5585079,1.6502274,2.4831717,2.9322574,0,0.151101354,1.4074923
T16S2,8/25/2020,induced,16,2,74,2.1682875,160.79997,31.946777,24.525085,5.1922555,138.18987,104.82044,3.5306246,23.532425,42.539532,40.607651,5.0038524,0.79124159,128.10397,32.737598,10.985252,3.3922052,50.20747381,5.3276825,0.42305779,1.4002395,7.9791727,1.0048047,3.401907,0.27429974,0,0.169937826,0.41553277
T16S2,8/25/2020,induced,16,2,74,5.5598397,175.6933,29.011801,30.168169,4.1487107,124.49044,104.44508,2.1036336,19.015137,41.684975,36.249493,4.4481387,1.1080902,110.32339,22.860231,11.083989,3.2200842,48.29308802,3.17558,2.4005847,0.096667871,3.613961,0.3942546,3.5544765,0.55202711,0.13881499,0.45823906,0.99040109
T16S2,8/25/2020,induced,16,2,74,1.9981329,174.74684,51.538296,32.981697,3.7096941,128.02724,114.80968,0.78406811,25.131962,44.032585,38.079868,3.6156182,1.4104761,119.87885,15.21274,10.610017,3.2256749,32.94977869,4.3292027,3.117476,2.0234356,6.1070571,1.4530048,0.26017728,3.1690254,0,0.2984158,0.26909745
T16S2,8/25/2020,induced,16,2,74,0.93569714,166.77008,45.840599,17.705542,6.3390636,120.67207,112.87216,2.2798116,22.800095,41.355789,29.980391,6.3748374,1.5060924,103.34531,16.044683,12.480751,4.4034863,56.24275278,4.2130179,1.5765581,1.9689198,6.540441,0.5350095,6.2273259,2.5000107,0.025490373,2.3905954,0.041370817
T16S2,8/25/2020,induced,16,2,74,2.1688526,173.06621,40.472145,16.529932,4.5351849,150.05815,99.053467,0.36264926,25.213606,35.422897,34.253681,2.803292,1.7040377,106.58194,20.813381,9.2047291,3.5088024,46.28579984,4.4281702,1.8043792,0.13370945,8.1021833,0.48058304,3.6467304,4.1432896,0.13282734,0.544740986,0.1200249
T16S2,8/25/2020,induced,16,2,74,2.3727362,159.94423,43.534061,27.644924,4.9641075,126.77261,99.246735,0.49101508,22.423668,37.835621,34.924496,3.8575544,1.3192816,117.41101,21.318722,9.5047646,3.8654754,57.5840816,1.8722316,0.35300538,0.55481106,6.202374,1.14803,2.1326888,3.410399,0.001676522,1.424587497,0.040644348
T16S2,8/25/2020,induced,16,2,74,5.6155329,143.11417,34.738071,18.308901,2.388648,140.89,99.405464,3.121814,21.666252,35.890194,39.505756,5.4293294,1.0212106,111.25632,22.782501,11.189909,3.3298709,46.8970506,1.0473857,3.6781855,0.56267154,3.9857662,4.8804874,1.8752526,3.1203859,0.074489966,0.02019362,0
T16S2,8/25/2020,induced,16,2,74,0.82141829,153.34036,45.728718,30.762161,2.375103,138.87961,118.95447,2.9795544,25.416372,40.942043,43.727753,5.7677703,1.1997311,121.86045,23.670677,12.66708,2.8539889,46.79908888,7.6890311,0.11926471,1.2678221,2.8469779,2.1257029,1.7836686,1.0895797,7.79E-06,1.846750153,0.42376524
T16S2,8/25/2020,induced,16,2,74,1.3329797,191.7614,44.189358,32.160664,2.6839435,138.20795,97.292747,0.5780167,14.913427,34.204647,45.540417,4.1565948,0.06885121,128.52943,27.58563,11.966635,4.5414886,48.2647157,2.3424504,1.5970508,0.50089169,7.1187186,3.4405768,2.1814849,1.4785458,0,0.94182044,0.41667861
T16S2,8/25/2020,induced,16,2,74,3.8361259,160.30002,43.097874,28.490522,5.0493622,126.3724,98.264053,3.5289876,16.369904,39.700352,48.369114,3.2409801,0.81119621,117.34844,19.096533,14.513794,1.3794311,51.22214035,4.53262,1.9011658,0.63124132,2.4763169,0.86365193,2.0845933,0.43111768,0.094612353,0.76739812,0.74084872
T16S2,8/25/2020,induced,16,2,74,6.736567,163.98221,50.408688,29.277216,8.5230274,148.21848,105.63377,0.17212684,25.455832,47.801243,41.693142,3.3463855,1.9700576,127.03226,28.127657,11.841424,3.5496778,42.2360824,7.3160834,3.2858613,0.96646672,3.9403322,1.7464262,5.9620667,1.207719,0.58276969,1.5343107,0.046343978
T16S2,8/25/2020,induced,16,2,74,0.83702737,147.05649,35.231983,30.847874,3.1964438,128.854,108.94728,3.1091807,21.664307,47.257122,44.105286,6.8851776,0.38585928,109.9716,27.400618,9.3397694,4.5115123,49.74100991,6.3337274,1.2010533,2.1534412,6.7398968,0.54659516,1.6897668,3.2715111,1.557049,0.72535968,0.59158754
T16S2,8/25/2020,induced,16,2,74,2.9274914,201.33197,51.785545,62.438004,9.288269,230.44582,163.09242,2.1827793,45.493359,43.808712,51.1423,4.1179132,0.288748,138.80202,28.431643,11.244908,9.311635,56.68307427,7.746861,3.2431266,1.1905835,4.9806595,5.0450544,2.9086421,0.72050661,0.025875002,2.4146874,1.3706301
C17L2,8/25/2020,healthy,17,2,76,3.8684909,309.75226,83.734734,191.42278,31.358797,326.30511,143.64742,9.3602428,224.74898,131.62228,68.128494,15.920877,0.91268241,154.74812,99.965218,28.151766,28.034475,90.099331,20.506231,6.9756622,7.9213147,5.6000423,4.0252709,5.0330849,9.4150362,1.0921882,9.12397343,0.53389698
C17L2,8/25/2020,healthy,17,2,76,4.2626328,304.02457,99.021004,215.85551,27.58326,300.5372,168.0652,6.7532969,222.29854,124.69341,93.954575,15.926904,1.7883966,167.6716,83.014915,23.183447,21.906527,93.9772794,22.256601,8.2016754,3.3149276,15.487612,1.1118124,3.8470333,4.7731729,3.1199698,13.84326239,2.3674219
C17L2,8/25/2020,healthy,17,2,76,2.2474236,337.78409,88.749191,209.27235,19.061312,272.55023,149.39308,10.951446,251.17682,98.161476,83.595779,20.448122,1.269383,153.03275,91.032188,19.717634,22.739418,84.9647481,22.34726,8.7970228,7.9434285,16.02593,6.1116657,2.3247943,5.3357158,0.73575771,8.7598605,2.0935626
C17L2,8/25/2020,healthy,17,2,76,3.4518962,323.20319,83.40921,221.19411,22.711082,307.40912,139.73351,4.8601732,256.57654,105.71979,73.840698,16.076246,2.3046596,160.71921,82.826401,28.992897,20.550003,89.042652,21.26844,8.1692743,7.6370368,9.4137878,5.2218771,1.620731,4.2163887,1.3936675,10.45310786,2.6575408
C17L2,8/25/2020,healthy,17,2,76,7.9406428,317.97519,94.775795,239.38982,26.296772,323.0369,186.84488,7.2848206,252.25798,118.01151,83.959045,24.136003,3.5252292,186.79393,104.20819,22.347378,12.822582,83.7376992,29.056974,9.9318924,2.9338531,8.6543627,4.0624003,5.4953823,2.7975717,3.3052933,14.8910996,0.34944984
C17L2,8/25/2020,healthy,17,2,76,4.5594001,354.01508,104.21799,245.12923,19.989563,325.45273,173.99184,4.9292784,236.56328,121.04839,69.670189,21.173439,3.3288372,184.61115,110.44572,28.403963,24.617708,98.5763462,35.271019,9.500186,4.6840215,9.5807858,4.1917305,2.6863344,4.8242908,1.6644404,9.66355193,0.74077553
C17L2,8/25/2020,healthy,17,2,76,4.9522314,318.29526,97.868858,231.34856,21.462019,389.31744,192.84447,13.31486,254.35388,112.25245,76.668549,14.494612,2.1823084,170.85947,96.114494,23.082155,23.828493,101.0325308,32.132198,3.8994637,7.0026751,14.379807,5.277699,6.2185898,6.4409924,1.919786,10.52328912,1.4582361
C17L2,8/25/2020,healthy,17,2,76,3.4130435,311.40222,103.52757,209.07788,23.890144,328.85745,131.34943,7.9042301,247.63976,105.56032,72.525185,15.601063,2.6588123,201.43468,97.427238,24.22085,23.882706,95.098672,29.320372,7.7561231,8.7353182,10.046186,2.9357285,2.700778,5.5577593,2.0057793,8.85550198,1.437952
C17L2,8/25/2020,healthy,17,2,76,2.3607509,302.00818,76.270477,216.09914,18.602545,275.86673,136.10487,6.2308984,245.43443,95.133286,75.195786,16.966005,5.2938547,168.21339,82.399406,19.452644,24.188896,73.1349755,24.198776,10.885748,5.8564105,7.7191429,5.1095786,3.4802043,6.4210234,0.21317039,3.293185929,1.6849881
C17L2,8/25/2020,healthy,17,2,76,4.6962752,310.97739,100.79929,217.30444,32.774582,324.40817,137.53474,14.985538,249.19115,112.42072,91.226967,17.853971,2.487493,167.61807,92.675568,27.813295,31.276129,84.3547427,18.93471,14.616986,3.8848872,12.143087,3.280014,4.1891475,4.673285,1.9052486,8.74887909,1.9627931
C17L2,8/25/2020,healthy,17,2,76,4.9719796,320.49423,97.716133,194.82622,16.981789,322.17502,119.55151,5.5292606,253.04352,118.73612,79.029907,14.516357,2.1864769,166.84462,88.662086,24.230803,25.886906,87.0515465,32.884228,7.7457938,9.3585873,14.78582,5.9850144,1.8502222,4.8156786,1.0785697,7.640814938,0.27762493
C17L2,8/25/2020,healthy,17,2,76,5.8964438,327.75189,70.581642,181.65723,25.734703,272.28821,114.45744,5.0208979,232.73863,98.603699,87.791687,20.847118,1.2214688,177.78745,91.046829,26.171267,25.229614,86.3993319,23.404341,11.161497,6.6342177,12.574865,2.1824453,3.5539284,2.8107731,0.18882531,6.47793007,1.8366349
C17L2,8/25/2020,healthy,17,2,76,3.0610137,276.1969,97.499084,159.14301,17.316774,288.69479,130.58574,6.9430208,240.83134,97.5298,81.15818,21.154652,2.077348,171.24881,78.060524,19.64612,32.377502,64.432895,27.446888,5.3918839,4.325356,10.27494,2.6273577,7.6189108,7.3795214,0.4858453,4.277433507,3.7719748
C17L2,8/25/2020,healthy,17,2,76,9.43E-06,295.25259,82.329414,183.21866,24.036776,279.55084,145.43314,15.351223,229.42337,102.64829,69.905388,11.907209,0.77270597,173.01443,75.907433,21.404007,25.623747,70.9539119,26.861509,9.9269505,11.134393,13.438209,4.9014878,3.9158256,6.4752731,2.2691839,2.20788442,0.98808342
C17L2,8/25/2020,healthy,17,2,76,2.7267931,314.48682,100.40711,201.87865,17.642765,344.68527,162.85326,9.3476505,258.21219,109.36938,82.497879,17.435501,1.1183058,189.35011,92.473495,20.609228,32.389885,60.8416947,36.50597,9.6023884,4.6472487,9.6294022,3.368484,2.6332138,2.8193495,2.0455263,7.74782018,1.2016259
C17L2,8/25/2020,healthy,17,2,76,2.8423378,306.17682,101.66964,194.05864,23.771,301.58905,148.51143,11.950243,229.99837,96.08033,93.132866,18.915386,3.185035,184.66414,88.747643,15.145592,47.991901,75.3608515,21.900745,11.82566,9.8784256,9.0774879,6.286633,4.8810601,6.9010282,0.1984887,4.7533376,0.59023172
C17L2,8/25/2020,healthy,17,2,76,8.5011511,353.87329,97.80497,218.07013,24.127171,322.66602,154.5146,10.075298,232.75996,94.858902,84.381134,19.062752,2.5172782,198.93723,102.32275,19.159052,38.995914,75.7903941,31.503643,5.5806584,5.8788981,10.739515,2.2142432,3.2953563,4.0163202,3.1937339,11.50616097,0.060624771
C17L2,8/25/2020,healthy,17,2,76,5.3930278,294.81662,101.3811,190.68123,30.369043,245.39461,130.83934,7.4738021,265.8873,89.787842,96.304199,14.862992,2.6035171,230.65823,91.39534,25.264608,36.23753,70.1737024,30.59779,5.6420345,7.0843391,12.661824,9.0723524,3.3793883,8.4223356,1.1722902,4.97469449,0
C17L2,8/25/2020,healthy,17,2,76,3.0125999,301.258,94.421295,193.76978,19.605818,284.94064,153.72324,10.742841,235.97368,105.85004,75.355225,16.047955,2.271909,271.91977,89.320618,18.344091,30.890482,62.9227426,23.871445,11.37167,5.0072703,7.9364567,4.0719891,7.2767997,7.5480537,0.4021765,7.05020257,0.072452411
C17L2,8/25/2020,healthy,17,2,76,4.7196074,280.49121,87.82975,200.50734,26.26948,272.60559,149.50757,4.3800817,239.10107,110.07066,72.238647,17.258522,1.7051016,314.91351,104.51231,20.153824,26.529819,67.0363878,33.441254,12.670055,1.7323875,10.685761,2.9328887,6.8696289,6.7080574,2.4539151,3.76606681,1.6934422
C17L2,8/25/2020,healthy,17,2,76,1.3665688,271.57297,101.08521,191.08702,29.164345,236.84689,126.23701,3.5317698,244.52379,107.98818,75.377716,12.192446,2.06742,241.27562,82.31488,19.564322,22.711226,51.8807676,25.138979,6.8362589,5.4562335,8.0924816,2.7682881,4.1476407,6.2412882,1.1755723,5.6993182,0.62459898
C17L2,8/25/2020,healthy,17,2,76,7.2458363,316.3927,78.733437,206.62172,28.985403,279.70328,134.72499,7.511024,259.0058,107.36388,73.743927,15.508075,1.6875994,262.06931,107.7049,22.970024,18.70771,67.4965207,30.665319,9.8419027,5.5059981,8.8406239,3.0399177,4.6553001,6.8295856,0.64227086,1.847256276,1.6151881
C17L2,8/25/2020,healthy,17,2,76,1.5414984,185.72874,57.129532,45.877007,11.654341,170.54131,137.83099,0.66200793,51.068466,57.972153,56.636177,6.5467782,0.29799718,136.15759,34.950092,21.846333,9.8239851,63.8336364,12.254296,2.9726636,2.0141904,7.7365112,1.7939504,1.8088064,4.1729236,0.6787042,1.88142801,1.4871812
C17L2,8/25/2020,healthy,17,2,76,1.0651605,178.07632,41.599121,24.143047,5.5207868,130.65952,137.00056,1.6115216,43.746994,41.560989,50.980133,4.5559187,1.3091192,157.0764,25.750895,10.398335,8.1822281,42.09623642,9.6929226,5.3240523,1.8139803,6.3179002,1.3607875,3.4984159,5.4351883,0.46621057,0.058400363,1.0965978
C17L2,8/25/2020,healthy,17,2,76,3.5702233,158.49162,40.797737,32.629047,5.9491453,130.27023,132.84669,0.44463527,22.154453,44.636166,35.403423,4.2668519,0.70864767,124.73017,33.919498,12.268381,4.0435262,36.88395132,8.8260393,1.7049471,2.8683825,8.1707602,1.4256935,5.485754,2.8531449,0.71861273,1.91620897,0.90836257
T17S2,8/25/2020,induced,17,2,77,5.9015331,302.37088,101.20966,252.61346,24.297338,312.82291,185.20003,8.929759,250.98424,98.014015,76.15509,15.351506,0.44071332,144.51379,81.484291,29.431984,24.570395,67.045004,24.564083,7.5427256,2.9308491,10.538251,5.8577666,6.3770061,4.6711268,2.4804347,3.23334213,1.4293796
T17S2,8/25/2020,induced,17,2,77,1.7246836,296.77814,111.62826,236.89169,29.201778,284.48349,210.55795,15.557473,244.34734,123.37142,69.82827,18.56422,4.7304101,152.64511,105.44051,31.275694,29.858929,92.8825743,25.171177,9.9330301,8.1241312,12.078293,3.8221142,3.733192,4.235672,1.5745976,9.96178592,1.2470235
T17S2,8/25/2020,induced,17,2,77,0.85921204,316.01581,99.824944,211.39468,25.16305,289.69339,170.32411,14.860781,251.93143,94.212112,67.239685,16.795982,1.828903,153.77672,79.598038,34.433228,26.009081,62.9852351,25.76272,9.5793037,5.9577818,13.026651,4.9636092,4.3827004,6.3587785,1.3158013,4.216369924,1.8307103
T17S2,8/25/2020,induced,17,2,77,1.8776051,299.54913,80.70575,220.67374,25.255463,286.66467,151.32446,9.2083731,202.34827,103.70565,72.832047,16.983702,2.2400956,185.44803,94.470947,27.377335,14.190252,58.6066548,28.509523,8.5238876,3.0935793,10.12498,4.1674881,5.608079,3.615839,2.2596631,6.604166693,3.9103713
T17S2,8/25/2020,induced,17,2,77,6.6361542,355.65128,120.57028,280.88632,30.027533,292.52951,207.36984,11.161756,242.6122,95.641495,86.299126,19.759602,2.5529833,162.03079,87.694374,29.408382,19.9757,72.1923599,20.906054,6.1954775,4.0367193,10.364514,5.8470974,5.18958,6.0329514,4.1096888,9.746321045,4.0935564
T17S2,8/25/2020,induced,17,2,77,2.7957726,314.6683,143.63956,355.76419,33.192535,308.20251,264.29431,7.434134,239.63232,103.93769,72.652023,16.022823,3.93575,147.70262,156.44276,35.754566,20.482395,70.3774661,30.589518,7.5650821,6.9873266,7.1927085,2.7793138,7.8418355,2.4073944,3.0227644,7.05020721,4.6166639
T17S2,8/25/2020,induced,17,2,77,4.0414758,286.87396,107.46931,312.48309,30.406288,275.0899,232.12697,12.453097,245.91588,102.91319,54.487228,21.117607,1.7256902,182.09966,118.73019,46.729317,23.336756,63.8177089,30.748341,7.9868231,3.5275817,11.505466,6.9543962,4.167932,7.1741343,1.1190014,8.454708408,0.50863266
T17S2,8/25/2020,induced,17,2,77,2.3936262,349.05545,130.11484,370.63251,21.675579,297.82391,288.38004,12.255541,256.48413,121.26716,91.04567,17.341694,1.6520913,150.20122,160.55376,38.813148,26.496214,64.5061659,41.363373,14.756533,8.9806366,11.135382,4.2461286,3.2667785,7.2821712,2.6123102,5.834161032,2.222033
T17S2,8/25/2020,induced,17,2,77,8.2328815,321.07864,123.51415,339.73123,30.318924,301.71732,251.33398,14.470036,263.81033,125.99073,66.788322,19.406525,1.4231826,193.16428,117.26148,37.657494,24.936863,55.5254761,36.759663,9.8223581,6.2275648,7.087965,5.7692719,6.648272,2.6318533,3.6912038,8.49814189,0.92244017
T17S2,8/25/2020,induced,17,2,77,0.14284404,335.0535,116.97277,303.49448,34.64481,307.97366,222.81723,13.862317,228.03317,112.08292,81.494598,24.809908,1.9555759,166.07248,127.54181,33.661983,15.184711,67.978056,43.956104,5.1226254,5.2610927,8.3812761,4.6653457,4.7080607,5.9432201,1.1531682,3.38939514,2.2219944
T17S2,8/25/2020,induced,17,2,77,2.8909664,327.59604,105.25613,227.04785,26.015921,300.98694,203.56335,6.8435798,238.3497,126.45663,72.360367,13.145443,1.5915419,180.15263,89.945503,34.166428,18.43733,71.9256086,25.137539,6.9076643,7.7170377,16.576303,4.1471877,1.6379768,6.3528261,1.3543082,6.53420528,3.2559633
